Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [167] _GLOBAL__sub_I__ZN9DctcpFlowC2EjdjP4HostS1_ (dctcpFlow.cpp) [95] DelayRequestMessage::DelayRequestMessage(Host*, Host*) [84] void std::vector<Queue*, std::allocator<Queue*> >::emplace_back<Queue*>(Queue*&&)
 [168] _GLOBAL__sub_I__ZN9MagicFlowC2EjdjP4HostS1_ (magicflow.cpp) [187] GlobalControlSwitch::GlobalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [85] void std::vector<Queue*, std::allocator<Queue*> >::_M_realloc_insert<Queue*>(__gnu_cxx::__normal_iterator<Queue**, std::vector<Queue*, std::allocator<Queue*> > >, Queue*&&)
 [169] _GLOBAL__sub_I_debug_mode (debug.cpp) [12] HeirScheduleDataPkt::HeirScheduleDataPkt(Host*, Host*, unsigned int, unsigned int, std::vector<Flow*, std::allocator<Flow*> >, std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> >) [111] void std::vector<core_rts*, std::allocator<core_rts*> >::emplace_back<core_rts*>(core_rts*&&)
 [170] _GLOBAL__sub_I_ideal_arbiter (factory.cpp) [106] HeirScheduleSCHDPkt::HeirScheduleSCHDPkt(double, Host*, Host*, SCHD*) [112] void std::vector<core_rts*, std::allocator<core_rts*> >::_M_realloc_insert<core_rts*>(__gnu_cxx::__normal_iterator<core_rts**, std::vector<core_rts*, std::allocator<core_rts*> > >, core_rts*&&)
 [171] _GLOBAL__sub_I_params (params.cpp) [96] DelayResponseMessage::DelayResponseMessage(Host*, Host*, double) [132] void std::vector<AggSwitch*, std::allocator<AggSwitch*> >::_M_realloc_insert<AggSwitch*>(__gnu_cxx::__normal_iterator<AggSwitch**, std::vector<AggSwitch*, std::allocator<AggSwitch*> > >, AggSwitch*&&)
 [172] _GLOBAL__sub_I_topology (main.cpp) [97] DelayResponseMessage::~DelayResponseMessage() [133] void std::vector<ToRSwitch*, std::allocator<ToRSwitch*> >::_M_realloc_insert<ToRSwitch*>(__gnu_cxx::__normal_iterator<ToRSwitch**, std::vector<ToRSwitch*, std::allocator<ToRSwitch*> > >, ToRSwitch*&&)
   [2] run_scenario()         [20] HeirScheduleTopology::get_next_hop(Packet*, Queue*) [113] void std::vector<core_schd*, std::allocator<core_schd*> >::_M_realloc_insert<core_schd* const&>(__gnu_cxx::__normal_iterator<core_schd**, std::vector<core_schd*, std::allocator<core_schd*> > >, core_schd* const&)
 [144] validate_flow(Flow*)  [129] HeirScheduleTopology::get_oracle_fct(Flow*) [114] void std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > >::_M_realloc_insert<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >*, std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > > >, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&)
  [39] get_current_time()    [188] HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [102] std::vector<std::vector<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> >, std::allocator<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> > > >, std::allocator<std::vector<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> >, std::allocator<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> > > > > >::_M_default_append(unsigned long)
  [16] add_to_event_queue(Event*) [7] QueueProcessingEvent::process_event() [74] void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::emplace_back<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&&)
 [173] read_experiment_parameters(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [18] QueueProcessingEvent::~QueueProcessingEvent() [75] void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_realloc_insert<std::vector<bool, std::allocator<bool> > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, std::vector<bool, std::allocator<bool> >&&)
 [119] CoreSwitch::CoreSwitch(unsigned int, unsigned int, double, unsigned int) [68] CoreAllocateLinkEvent::process_event() [117] void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::emplace_back<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >&&)
  [77] DctcpQueue::enque(Packet*) [67] CoreAllocateLinkEvent::CoreAllocateLinkEvent(double, GlobalArbiter*) [118] void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<std::vector<unsigned int, std::allocator<unsigned int> > const&>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >, std::vector<unsigned int, std::allocator<unsigned int> > const&)
  [89] DctcpQueue::DctcpQueue(unsigned int, double, unsigned int, int) [69] CoreAllocateLinkEvent::~CoreAllocateLinkEvent() [126] void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >, std::vector<unsigned int, std::allocator<unsigned int> >&&)
 [174] FlowReader::make_flows() [50] HeirScheduleCoreDenyPkt::HeirScheduleCoreDenyPkt(double, Host*, Host*) [88] std::vector<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> >, std::allocator<std::deque<flow_data_at_src, std::allocator<flow_data_at_src> > > >::_M_default_append(unsigned long)
 [175] FlowReader::FlowReader(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [51] HeirScheduleCoreSCHDPkt::HeirScheduleCoreSCHDPkt(double, Host*, Host*) [138] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&)
  [93] SyncMessage::SyncMessage(Host*, Host*, double) [107] HeirScheduleCoreSCHDPkt::~HeirScheduleCoreSCHDPkt() [86] void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&)
  [94] SyncMessage::~SyncMessage() [108] HeirScheduleCoreSCHDPkt::~HeirScheduleCoreSCHDPkt() [41] void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&)
 [176] FountainFlow::FountainFlow(unsigned int, double, unsigned int, Host*, Host*) [52] HeirScheduleCoreRequestPkt::HeirScheduleCoreRequestPkt(double, Host*, Host*) [10] std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&)
 [177] LocalArbiter::receive_rts(Packet*) [109] HeirScheduleCoreRequestPkt::~HeirScheduleCoreRequestPkt() [103] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  [15] LocalArbiter::allocate_uplink() [110] HeirScheduleCoreRequestPkt::~HeirScheduleCoreRequestPkt() [139] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [26] LocalArbiter::receive_core_schd(Packet*) [189] Flow::Flow(unsigned int, double, unsigned int, Host*, Host*) [58] std::pair<std::_Rb_tree_iterator<Flow*>, bool> std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::_M_insert_unique<Flow* const&>(Flow* const&)
  [27] LocalArbiter::generate_full_path(core_schd*) [92] Host::Host(unsigned int, double, unsigned int, unsigned int) [199] std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::erase(Flow* const&)
 [104] LocalArbiter::send_request_to_ga(HeirScheduleCoreRequestPkt*) [91] Node::Node(unsigned int, unsigned int) [62] std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::_M_erase(std::_Rb_tree_node<Flow*>*)
 [134] LocalArbiter::receive_sync_message(Packet*) [78] Queue::set_src_dst(Node*, Node*) [81] std::_Rb_tree<Flow*, std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Select1st<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > >, std::less<Flow*>, std::allocator<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > > >::_M_erase(std::_Rb_tree_node<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > >*)
  [25] LocalArbiter::send_sync_message_to_host() [43] Queue::get_transmission_delay(unsigned int) [125] std::_Rb_tree<double, std::pair<double const, int>, std::_Select1st<std::pair<double const, int> >, std::less<double>, std::allocator<std::pair<double const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<double const, int> >*)
 [135] LocalArbiter::receive_delay_response_message(Packet*) [42] Queue::deque() [13] std::_Rb_tree_iterator<std::pair<unsigned int const, unsigned int> > std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned int const, unsigned int> >, std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&)
  [98] LocalArbiter::receive_delay_request_message_from_host(Packet*) [46] Queue::enque(Packet*) [200] std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_unique_pos(unsigned int const&)
  [90] LocalArbiter::receive(Packet*) [79] Queue::Queue(unsigned int, double, unsigned int, int) [65] std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned int const, unsigned int> >, unsigned int const&)
 [136] LocalArbiter::LocalArbiter(unsigned int, double, unsigned int, unsigned int) [190] Stats::input_data(int) [201] std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, unsigned int> >*)
 [178] FlowGenerator::FlowGenerator(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [124] Stats::Stats(bool) [83] std::__detail::_Map_base<src_dst_pair, std::pair<src_dst_pair const, unsigned int>, std::allocator<std::pair<src_dst_pair const, unsigned int> >, std::__detail::_Select1st, std::equal_to<src_dst_pair>, std::hash<src_dst_pair>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](src_dst_pair&&)
  [17] GlobalArbiter::allocate_core_link() [140] Stats::operator+=(double const&) [40] std::__detail::_Map_base<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleIPRPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleIPRPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](LocalArbiter* const&)
 [105] GlobalArbiter::send_core_schd_to_la(HeirScheduleCoreSCHDPkt*) [191] Stats::operator+=(int const&) [21] std::__detail::_Map_base<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreDenyPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreDenyPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](LocalArbiter* const&)
  [29] GlobalArbiter::send_sync_message_to_la() [87] Packet::~Packet() [48] std::__detail::_Map_base<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](LocalArbiter* const&)
